user_id,prediction
2037,2858 3481 3753 3578 3408 3751 3555 3623 3793 2997 3510 3755 3160 908 1673 3317 2791 480 593 589 3301 3536 2599 3535 3717
11,2858 296 1617 2762 527 1 223 1641 2599 1517 34 2395 1500 3253 2324 1060 2706 39 1393 150 2700 2028 1193 3147 2716
5392,356 318 527 2762 2028 593 2997 589 597 2571 1265 608 150 1210 260 1 34 11 1784 1197 1961 2324 3578 296 1198
4685,2858 2997 318 1207 1230 858 2324 1704 1952 1197 920 1617 17 593 2762 1204 2395 913 924 1213 1196 904 1172 1296 1250
4573,858 527 1221 1213 1193 2028 1617 296 111 318 1953 593 1294 1247 1090 908 1204 924 920 1272 1952 1207 1299 1262 1267
3874,480 1580 2916 750 780 3703 1376 2628 2288 1584 1097 1253 2021 1222 2968 2657 1748 2527 3793 968 1301 1909 3578 2009 2012
5852,318 593 1674 908 904 858 260 2858 1097 2918 2762 2028 2797 1210 1136 1267 39 590 541 898 902 1079 1172 3418 47
4040,1617 593 50 527 858 1265 1196 70 2167 1221 1259 2762 589 1198 1222 1407 353 111 2692 480 1358 3499 356 1252 1573
281,318 593 2997 296 1704 2396 1358 36 1213 858 3418 110 3481 260 3578 2599 3897 1265 3408 3751 2289 1 25 1183 1198
4072,318 593 2858 912 2028 1252 1234 457 1923 1136 111 750 924 1 1250 1247 1266 1304 1610 923 3671 1270 47 1221 1230
3574,3578 2858 3481 3897 3408 3555 3948 3160 3510 858 1221 3911 1617 3755 3893 3317 2997 2028 3535 3916 1673 908 3952 2908 2791
5543,1196 32 1356 3175 588 1374 3114 2355 1653 1676 2761 50 1617 1198 1921 745 2193 924 3751 1136 1274 2054 2080 2985 1215
5559,2028 1213 50 1704 1358 1193 858 2762 34 2997 590 1393 1089 356 1265 2396 47 1094 2268 1721 1259 2291 293 1784 1673
3107,2858 1196 260 480 589 2571 1580 1198 2628 1097 1240 110 2918 1968 2683 1923 2716 2000 2762 780 1259 1197 2028 104 1961
3732,904 608 1197 1267 1193 1196 898 1212 1234 1276 1 1284 1225 2300 1270 1028 1269 1945 1262 1213 1278 1307 922 1248 1208
3721,608 2395 1136 1193 1265 527 1197 2028 2396 1230 1394 111 2324 34 1259 2692 3481 1089 50 2064 3160 1060 3424 1208 1080
5778,3471 1580 480 1270 2916 3702 1527 1097 2968 2021 1127 3703 1253 3175 1372 2657 2011 2528 316 2009 1375 3699 2393 329 1965
1551,608 593 318 923 1221 1136 3481 919 924 750 1230 1259 2959 541 2692 2396 1704 1358 2324 1250 1212 3160 1197 910 3006
4323,1 2355 1022 1282 2078 3114 47 2096 919 2028 2987 2762 2683 2706 1907 1197 551 2137 2858 480 2571 296 457 1566 1089
843,356 3421 2918 1784 1136 3255 2804 2716 1079 1968 34 527 2028 2997 3809 296 231 3039 3210 1278 440 3363 3450 608 539
4557,2858 608 2028 2997 318 527 50 1732 34 1221 1094 111 1265 47 1193 25 293 36 1704 1252 110 1466 2395 1729 356
3950,2997 1923 223 1517 2395 2396 2599 344 1 1641 2762 3255 1485 539 1784 2355 2502 2770 597 440 785 1569 357 3450 11
4618,1240 1196 924 1200 480 1270 750 1356 1097 2916 1527 3527 3175 3702 1748 1376 3793 780 2985 2021 3703 2105 1372 2455 1253
1611,3578 1997 1617 3499 2716 1210 595 1982 293 1022 1090 1345 2000 1339 2080 1127 2078 527 2018 3897 2137 3481 2160 2174 1028
4780,924 260 296 2762 858 3435 923 1206 1179 2997 1247 922 910 1625 32 1207 2391 1732 1199 1193 1230 1953 293 1240 969
3177,608 2858 296 1196 260 1213 1704 2571 1265 590 2396 1198 1210 1721 457 480 1358 1270 47 150 34 1923 2324 1580 3578
222,1198 1270 858 3578 110 1580 3471 1036 2916 3527 593 1387 608 1221 1356 2858 919 2105 50 2000 2115 2193 2640 2762 1199
5939,318 527 1617 2762 260 1193 2858 1213 1225 111 904 1196 2028 923 1358 1247 908 919 2918 1258 1291 1265 1197 150 1387
3935,608 2028 50 2000 1213 593 1265 21 3552 1500 2791 3255 3039 110 1394 2174 2797 1197 3210 1252 1784 3421 457 2762 1036
2448,2858 260 2355 3114 2987 1270 527 296 1196 1291 1265 1617 2959 1259 1307 110 2706 1394 223 1097 2571 2395 2804 1225 3408
904,457 1219 1610 2028 2571 1240 2000 1198 2160 608 1345 2353 1350 1573 1261 2716 1321 1339 1213 296 733 2617 1221 1270 474
2396,2858 593 527 296 1617 2396 2762 2028 34 1265 1197 1 1704 2324 2571 110 858 1193 1358 260 1094 1721 1183 1393 1148
3362,356 223 2395 2762 1641 2700 2321 39 3253 2355 539 2770 344 1784 2502 1485 440 104 785 34 1569 2716 1500 11 3809
3128,1617 2791 1288 908 1230 2804 923 1285 39 1240 1252 2174 904 1089 318 32 3160 3052 1097 3421 1213 1148 1267 3793 1207
4073,2858 858 110 356 1221 589 527 260 1198 480 1090 2000 318 1213 590 593 2571 1201 608 1408 912 1193 1240 1197 1617
802,1196 1200 457 1197 32 2174 3039 2791 1213 1923 3421 1307 1198 1573 1500 1748 377 2302 3471 1266 2706 1252 2470 1517 380
1831,2762 2997 2706 2987 3408 2700 2770 2395 3623 3114 2336 2694 3160 2502 2707 3005 2692 1093 2028 3298 3510 2723 913 1959 2724
4483,1183 597 1094 527 357 11 318 590 265 593 608 2671 1408 920 2268 1680 3100 1210 508 2324 58 838 1777 34 1307
3162,2028 1610 1036 1198 1291 3578 377 349 2571 1304 1954 260 380 3753 1408 1240 592 1222 1201 2115 2858 1242 2763 1573 1210
2792,1196 457 1610 260 2762 1210 1265 1580 608 858 1291 1721 1387 1197 733 50 380 2396 3147 1617 1573 1213 34 47 1097
3825,1208 1193 1196 1214 1207 1247 912 1225 1258 1 1276 1204 1262 2959 592 1961 590 1097 2944 1246 2571 1997 1200 1203 1294
4524,260 2716 480 2628 356 318 1214 2987 2011 1259 1961 1517 593 1387 367 590 588 1923 2791 1917 3147 2012 1356 1610 733
2634,2858 34 318 608 1617 593 1193 1234 1244 3006 1288 1235 357 2908 1179 1259 2321 1747 1358 1307 3362 17 994 3578 246
2754,2396 1923 2858 357 2791 597 1 3421 1569 1580 1394 1230 3552 1294 3361 3363 1777 2671 500 1136 3039 1220 1197 1500 2804
3550,1136 2959 2804 2571 1060 750 3552 32 1208 50 111 858 2580 1265 924 1500 1200 1221 3160 1090 1663 778 1215 1210 2797
2959,2858 2762 2997 2987 223 2396 2959 2770 2395 2710 3578 785 2699 3081 2605 1 2712 2881 2028 3174 2433 3623 3176 2541 2572
4228,593 318 2762 2028 608 356 296 50 2997 2571 110 1197 1704 260 1198 1393 480 47 1210 1265 457 1 1923 150 858
3114,2858 2791 1197 223 2395 39 1394 1060 1259 2683 1136 1288 1079 3552 3608 2804 2396 3039 104 2302 1641 1639 1257 3421 543
4734,1617 593 608 1252 1193 904 32 1240 2628 480 1213 1250 1584 1207 1225 1198 3175 1208 1204 2997 1136 1253 110 1748 1527
4833,1198 2762 1210 2396 2858 1 1097 858 2355 318 1240 589 2997 904 480 1225 2804 2028 2918 1219 2797 2628 457 1193 1073
789,2683 2716 223 2355 3578 2599 3175 3081 2770 2541 1198 3176 3623 3114 3408 2336 1270 2881 2490 2628 2692 110 1214 2840 2702
4194,1265 1 2396 296 608 2716 1923 3481 1079 1641 1617 1278 2289 2918 1230 1259 2804 1080 21 50 2762 1060 3897 3253 1784
78,357 595 1641 3114 2321 356 1028 1148 1282 440 551 2395 1569 17 597 914 2700 1380 1500 223 1947 2291 21 745 1197
2085,1517 1923 223 344 2302 231 2321 3809 2997 1265 2124 2694 1784 3263 367 1732 1060 1641 2539 141 586 543 539 216 2572
5703,1214 858 904 908 608 593 903 50 1221 1953 260 111 3435 924 2762 1089 2871 969 912 47 1204 1212 910 2288 2858
690,1270 260 1196 2571 593 2918 1214 2716 50 1394 480 1259 1200 3471 1079 1617 32 1961 1923 1288 1584 2628 527 1278 3361
5502,2028 2396 858 1617 593 110 1221 2599 2324 1704 3753 50 3481 3160 3176 356 3897 1094 2692 1090 1247 590 1208 3147 25
1487,2858 3753 3897 3408 3751 3793 3555 3510 3624 3911 3160 110 908 2791 2028 3317 2997 3536 3916 480 589 3534 3301 3717 1673
3863,480 589 2762 1610 110 593 2858 1198 356 318 1210 1370 1270 1 1573 260 150 1036 3256 1196 34 1552 2628 608 527
3161,1270 296 1136 2762 1259 1394 1210 541 1704 1961 924 1214 356 2797 1079 1225 47 3421 1193 1089 2028 480 150 1291 2396
212,1610 110 2571 260 1196 480 1 1617 1291 858 356 1923 50 2916 2804 1210 1387 1394 733 3421 1221 34 1307 2353 377
273,2571 1291 2628 480 457 318 1610 1265 648 2706 593 349 2353 1617 3623 1270 296 1917 527 1127 858 10 1721 1573 1722
5228,527 318 593 608 1617 2396 2706 2683 260 858 3578 1196 2599 356 223 110 2716 50 589 480 2355 912 2395 1198 1270
22,260 1968 2174 2804 1923 296 1265 356 1291 2000 1 2028 2706 2700 2302 1777 50 457 367 2683 541 231 2001 1617 1676
1826,1240 480 1580 1374 1206 1199 2628 3527 1198 1653 780 2762 1748 1909 2640 2968 1197 2657 2455 2021 1036 3793 110 2011 1573
737,1617 541 904 2762 923 1214 527 1198 111 1267 1240 3471 1200 1193 1213 1230 1089 910 2186 2028 1204 2692 2959 1197 1259
2788,912 111 1221 1207 904 318 750 1136 527 608 1276 1267 924 1225 903 969 910 1084 2997 1254 1291 1196 1287 1104 1213
2643,296 1272 924 1304 1214 1225 1953 356 920 1294 1247 1287 1262 50 1954 1206 1207 260 1997 1952 2529 3654 1240 3702 2890
5386,1127 2628 1198 2716 1580 2355 1240 3081 1036 3114 2605 1573 2881 223 2353 1291 1917 648 1370 1676 1200 2396 2700 2770 2997
3820,260 1196 1200 541 1580 1374 3471 924 32 780 1527 2529 1584 110 1036 1291 1199 750 2028 1573 1610 1197 1372 2288 457
5785,457 110 50 2396 527 1 1036 3578 3147 1197 858 1240 2916 1358 2997 590 1213 2353 2324 1214 597 3176 1641 3114 34
2221,1617 50 1704 1580 480 2997 260 924 1396 3471 34 590 36 1094 1682 47 356 3147 2291 1240 1199 1393 3006 293 2336
5897,2858 2762 2355 2683 3114 2716 2599 3623 2791 2706 3175 3408 3072 1270 2395 3751 1617 2770 2396 1230 3176 223 3039 2987 1961
2362,3481 318 527 3578 2762 2599 1617 3753 2959 2396 2324 3911 1213 1136 2395 3623 3510 2918 3555 223 2706 1193 3147 2028 1394
1527,2858 608 296 589 1198 50 1270 924 912 750 1259 1097 111 1214 1200 480 3471 1090 908 2804 923 1250 3793 1222 3147
155,2858 318 527 356 608 260 110 1617 590 34 3255 2997 539 1923 912 597 1213 2302 1210 1641 11 1721 1580 500 2321
5388,2858 480 110 260 593 1197 589 858 1291 1210 1610 2762 608 356 1101 1721 2571 2000 3753 736 34 1370 380 1608 2997
4043,2858 2571 1265 318 1580 2028 1617 527 2997 34 3114 356 2355 357 1721 110 1704 50 588 1307 380 2324 1573 1641 11
1294,1923 3421 1278 3072 1270 1148 1517 235 1500 2300 3671 3751 1304 2108 1220 1294 2064 2359 2700 745 2000 3108 3396 1449 1747
1199,1610 356 593 1265 480 1 1674 2858 34 1608 1923 1197 3256 2268 349 1246 1196 3072 1079 380 110 2028 539 733 2797
840,2918 1394 2081 1259 1282 527 364 904 1288 1265 594 1947 2987 1148 1278 47 2997 3481 1207 1080 1291 1285 2355 1234 2324
3474,2396 608 1267 750 910 1198 296 1212 50 1210 1219 1204 1197 930 1284 1945 899 2959 318 1250 928 3578 2028 1136 2692
1401,858 318 527 296 1193 912 1196 919 908 110 1230 904 2762 1276 1247 913 1204 1259 1219 1267 2997 590 1208 924 1197
783,2028 1370 780 1610 377 2353 2916 733 1196 3578 2858 1036 2167 165 349 1198 1917 3793 10 3256 1608 21 1356 595 1291
128,2858 2997 589 3481 593 1270 2762 3753 356 588 2571 1923 527 1 3897 1721 2599 34 1673 3555 1580 3793 1393 3623 608
5039,2391 904 457 903 1343 589 3147 1092 1267 913 1213 3408 1249 3623 2763 1610 2858 1748 628 2353 2186 32 480 1466 111
3555,1198 2193 1197 1097 3489 2174 590 367 2 2406 648 919 2006 2571 2028 2872 736 858 1240 780 1375 380 368 1372 2000
5614,3108 1258 2291 1079 1358 2020 1674 1206 924 2762 2716 1374 1259 1095 2395 1270 1219 47 2396 1 778 1573 1909 2324 1962
1776,480 110 2571 1997 2028 2000 2804 2918 318 3753 1544 1374 1278 253 541 2858 1193 2407 3623 2470 1923 1982 1584 2617 3081
5845,2716 2959 3081 3114 3175 296 2502 2692 3578 1207 2580 903 2694 1265 969 1945 2605 1197 3174 1219 1208 2763 3435 1250 3543
3494,2858 2762 2997 2706 2716 2987 2396 2710 2770 2599 2395 2694 2700 3081 3176 2580 2712 2763 785 2605 3175 2881 3114 2707 2336
240,593 318 2028 2916 1610 924 2628 1 1291 527 3471 2858 1197 1387 296 1036 32 1136 590 1527 1304 2997 1573 3114 3527
139,1198 1240 2571 1270 2716 1200 1278 858 1219 50 589 527 2997 2797 2081 745 1288 2762 592 1215 2087 1199 3396 2791 1089
2629,457 1370 47 110 2916 50 1101 480 2194 590 608 1721 165 1408 1617 296 1291 3107 1358 1722 2406 1196 3147 2001 1270
4485,608 296 318 1089 356 2858 2028 1923 2391 527 1213 1721 1610 1 1784 150 34 1641 1732 1682 293 3147 2396 454 357
3493,858 1221 1214 1036 589 2944 541 1617 1287 1374 1242 3527 1954 480 1090 1197 457 750 969 318 1408 1213 3578 296 2001
2911,608 527 2997 2028 2396 3147 2959 3114 260 1 1213 110 3578 1358 1089 3176 150 2599 3408 858 1265 2716 1721 457 1393
3241,2858 2762 2997 2683 356 480 589 2571 2706 2028 1923 1784 1580 2395 3255 3623 344 1210 1617 2599 1721 608 1517 2321 2959
585,2997 480 3175 50 2628 1210 1617 1748 318 1527 1653 1240 588 1206 608 1097 1200 1136 2599 3471 1374 527 1197 3578 47
929,1240 260 3552 1214 110 1304 1210 1201 318 527 2571 1307 1234 1242 3039 2947 47 1101 590 750 2174 223 1080 1500 1732
1472,1198 1210 110 2406 589 2000 10 2916 380 165 1374 1722 3527 1356 2617 1527 2949 2105 2167 1917 1201 3107 1214 368 2058
3543,908 1252 3435 1267 1230 1617 1284 924 1247 903 111 1207 1204 260 1945 898 969 930 3334 919 608 1196 3730 920 1254
504,608 2858 908 904 593 2762 913 50 541 3578 858 2628 903 1284 1214 1580 2571 296 922 47 3176 3481 1089 1219 1196
4289,1197 2174 2918 1259 1270 2791 3552 2144 3448 1394 1079 2407 3526 2248 1961 3361 541 1073 1198 2371 2145 592 1090 2105 1375
5152,2858 260 589 480 1198 110 2028 356 1 2571 588 1270 1196 1580 1387 1036 858 1291 2000 1240 3753 2762 1197 34 2080
979,2858 480 2762 589 2028 110 1210 1291 1610 318 1270 858 593 1197 3578 1136 2396 1036 3114 2997 912 2628 34 2353 733
5016,527 608 356 110 2324 1617 1193 1183 1682 3100 3147 25 1094 50 1961 2291 508 1225 1265 529 3006 17 1 3252 337
4937,2599 2324 3408 2692 2336 3418 1183 2028 34 36 2289 25 1265 1213 1784 357 2959 800 2391 17 1393 2359 1885 1179 858
1395,1206 3471 1240 2628 1270 1676 2599 2959 3160 50 1617 1372 1375 1097 1197 2393 3911 1127 1148 2791 551 3745 2641 2311 608
5468,2571 2997 50 541 1197 608 1210 2858 2916 111 589 1036 923 908 903 2628 47 1073 2640 1225 2115 1527 1748 919 3471
2170,1961 2797 2352 3552 2248 1663 3448 1197 2804 3421 1186 2100 3591 1196 1090 3360 2795 1124 1956 2371 3524 2064 2001 2750 1297
4263,2762 2396 2355 2700 2959 2770 3081 2502 2694 2712 3578 2572 2605 1 2699 3174 1127 2688 2541 2881 2707 3623 2841 3176 2433
5862,2571 480 1270 377 1610 2353 589 457 1573 349 329 1307 2406 1552 3256 2006 1722 10 2028 2617 1544 2000 1240 2393 1376
4466,1198 1259 1270 3421 2918 1288 1196 2000 3210 2352 1961 2997 3361 2804 1387 2174 3072 1197 3039 260 1090 2915 111 1954 2797
495,589 2858 1270 1198 1240 110 3578 1214 3175 2916 1097 780 1200 1 356 541 457 3623 318 3471 1197 1127 593 3753 1036
4332,527 593 608 1617 2762 318 356 110 858 2396 1213 1193 3578 3753 2599 34 1721 2683 2706 1704 2355 1265 1183 50 1230
1545,858 750 1200 1210 1221 1206 1304 2858 969 3703 1252 2028 1193 1294 1287 1136 1247 608 1276 1090 1242 2105 593 1272 1220
3850,223 608 2502 110 2599 2700 6 377 1393 2997 1673 2692 2890 3160 32 785 318 2391 1407 441 1466 3253 2396 2763 1729
3295,2762 2706 2396 223 2997 2770 3623 2605 2688 2763 2599 785 1127 3114 2433 2336 3174 2395 2490 3175 2598 3160 2840 2394 24
3674,260 1210 2028 1240 2571 1617 110 593 1200 296 2762 2000 1304 919 318 2115 2997 1954 1201 2396 1242 3578 904 2716 1136
223,260 318 1265 589 1721 733 1517 2762 2302 2716 1917 1485 1608 1197 344 3253 11 1610 2000 1101 2006 1370 2353 1036 527
5851,260 1196 1 595 2571 480 594 858 1029 1097 457 1610 3114 593 2096 1032 1907 2355 2000 592 2987 2916 1200 2137 1035
891,2396 2987 589 223 296 593 608 3114 2599 50 32 1197 2336 318 1584 2710 1748 47 480 912 2916 3081 1580 2502 2080
2314,2683 2599 2706 2959 223 3578 2355 2700 2336 3408 2710 2716 2580 2694 3623 2692 2987 3175 785 2572 3174 3081 2502 2433 2688
5428,150 1784 3418 2571 296 2268 1682 357 587 3255 380 3147 2858 2424 2671 1617 36 339 1777 1271 3100 50 1370 265 1
1408,377 733 1610 1552 165 480 1722 2058 736 2858 2571 6 589 292 1036 2916 3082 316 353 1385 786 1198 3578 1387 3623
3848,593 608 296 2028 1617 2997 1304 1276 50 2324 110 590 3421 1234 2396 356 1250 3363 1266 1230 3147 750 1387 1953 912
5752,318 34 1230 593 1617 2324 912 1247 357 908 1136 2289 1094 2395 1784 1923 1 1213 2321 17 1225 356 1183 3418 1358
5020,1291 1210 2193 2174 1097 2161 2115 1214 1374 2054 2797 1967 1240 1387 2005 1127 919 2 1375 1376 2640 2000 858 480 1200
4654,2858 1197 608 318 1198 593 1 1247 1193 357 2716 2028 2762 1094 1252 969 1188 1641 908 39 2599 1394 1196 50 904
4077,1197 1307 2628 2105 2174 17 1198 1569 912 2407 1127 541 367 339 2671 2054 2011 2571 34 2470 440 2161 480 497 3072
2189,2762 2997 2683 2987 3578 2706 3114 2396 2699 3176 223 2770 3623 2688 1210 480 2599 3408 2336 2694 2433 2763 110 2841 3005
5345,21 1923 39 2571 1291 357 1036 1220 2321 377 2706 2683 2916 733 2797 2108 2671 480 1060 708 2791 11 1485 1288 104
3310,608 2997 2396 1 858 1136 3147 1089 3481 3114 3006 110 1641 150 36 47 1923 590 3897 1221 1784 356 3418 3160 2359
5376,1200 1291 318 1617 1213 1090 1193 3527 1259 1136 590 2716 32 2997 2762 1225 2000 750 3703 1394 1387 1610 3702 111 1954
3525,593 2762 1617 2028 1196 2571 3897 2959 3408 1259 3753 47 3160 2291 858 3751 1210 2324 3147 1258 1704 589 1089 1213 1219
638,1270 1259 260 1291 1968 2174 1240 2797 2406 1307 1220 1073 2470 2915 3361 2194 1127 3527 2248 1222 3448 2011 1101 2628 1214
2723,1307 1197 1079 3210 2716 1288 2804 3552 3039 3421 1136 2174 2000 1220 2997 3481 296 1923 1961 3448 1196 3424 2243 2406 2371
1292,3897 3578 3751 3555 3408 2997 3623 3510 3893 3755 3317 2599 3536 908 3916 3952 3785 3301 480 3534 3409 3617 3052 3512 1912
4700,1 3114 589 364 1282 1240 2355 541 1580 1073 1127 1200 2078 2018 1148 2761 1968 3751 2161 1907 2105 2762 912 2640 592
1246,2858 589 1291 3793 648 1372 329 593 1214 1073 1370 1653 2959 2762 2640 1376 3751 2140 1213 1259 2324 1968 112 1148 2641
1716,2762 3408 3176 589 3753 296 3793 1196 3175 2959 150 2997 2716 1721 3160 3481 260 1210 590 3006 34 2324 1393 1784 1213
1691,1196 1291 2858 3578 2028 110 1036 1214 589 2571 1387 2000 2628 1259 1097 480 3793 2174 3753 2804 2997 2193 2406 919 2716
2349,1196 592 1222 1200 1247 1954 1193 1242 1214 2020 1246 1270 111 2000 1208 2571 969 2028 1387 3471 1968 110 2858 924 908
1029,1028 588 1288 1270 3114 2918 1394 1968 364 2355 2997 3578 1073 3421 1265 2406 3396 551 3526 2018 2761 3793 1291 1148 2243
3028,1580 589 3471 541 32 1527 3114 2916 1199 1214 1200 2762 329 1148 588 1206 1748 1396 1127 1375 745 356 2105 2140 2968
5037,2762 1265 1197 318 527 608 34 110 912 2324 39 265 3114 50 1198 1094 2716 377 2599 1610 11 1210 2671 1196 3418
5963,50 2028 1089 110 6 377 32 1732 2692 1387 2997 592 2395 1213 1127 2000 1215 2194 733 2987 349 1374 1370 2278 924
4023,589 1240 1196 2571 1210 2762 1258 1291 1036 2916 858 541 457 1994 110 3499 1982 1136 1610 2858 2160 2791 1374 318 1259
5139,527 1193 150 593 1225 356 1213 36 1784 110 1721 34 2324 3147 1302 508 1682 1208 1271 25 1094 1263 3360 1207 1097
4664,2762 2683 2706 3578 2959 2395 3408 2396 223 2716 3176 2770 3623 2712 2694 3160 858 3753 2688 2580 3114 785 2700 2881 2028
4260,1214 2003 1345 1994 1339 858 3081 1197 1221 356 2867 2599 2746 597 920 527 1213 589 1 1200 3481 2529 2459 2248 357
4395,2858 2028 318 589 593 457 356 2762 588 1610 1198 296 150 34 1580 2353 1196 1721 260 3114 1370 377 1923 1265 349
5178,2997 2858 3671 223 3361 2000 3175 3363 1663 2797 39 1307 1304 3114 357 440 3210 1230 1500 2150 1968 1580 1235 2406 2762
333,1136 912 919 1028 910 595 2791 2081 914 1307 908 3421 1079 2918 1234 1029 1022 2018 2858 2355 2078 2396 1952 3396 969
3793,2683 1517 356 1485 2302 231 1777 2395 1265 2502 2997 333 2700 785 3450 539 1784 2124 2770 441 1 543 2599 39 2539
2424,1580 1291 1610 1200 1197 1374 2353 1387 1370 3793 2000 349 1676 1372 1608 2762 380 3175 1376 329 2617 3256 3114 1584 2640
3637,2706 223 2716 2355 2770 3081 2987 3408 2712 3114 2694 3176 2541 2336 2692 2572 2707 2688 2841 2908 2881 2433 3005 1127 1513
4282,2858 356 2028 597 858 3255 1923 1198 11 539 110 344 1569 2683 1485 1197 1304 1784 3809 1101 1265 1721 2424 2997 1036
2200,480 3175 32 1573 1653 1196 541 1210 2028 1270 924 1748 3471 2167 2985 1374 442 1370 1127 2353 750 110 1199 788 1253
5634,1198 3175 2011 1259 2762 1291 2470 2804 2791 2100 3552 1136 592 480 2858 1377 1617 2396 780 2012 380 1240 2302 3255 296
5489,608 2762 858 1197 356 1196 1704 47 2716 2571 1193 457 1259 1358 590 3147 1 912 2324 1393 1210 1136 1307 2804 1221
306,110 3578 2791 1259 1968 1196 3753 457 50 356 3481 608 2000 527 2571 1198 1213 3623 1307 480 1394 3555 2706 1197 3897
4868,2571 541 1356 1653 2716 750 1199 2455 1198 1376 2657 3114 2288 1372 3702 2968 1 1573 318 2640 1258 50 1387 608 1997
4586,2858 2997 2355 2599 2959 2396 785 3114 2987 2694 3175 1 1517 2712 2572 2699 3174 2541 1136 2605 2763 2707 3253 2688 2841
5318,260 589 110 1610 858 1387 2115 3527 733 3578 2353 1101 2194 2406 1221 1676 1917 1552 1275 6 1372 541 1376 2058 474
3890,2858 1270 608 296 457 2396 3481 1136 3114 2706 2395 1197 318 1517 260 2716 3578 2683 480 1500 356 2959 1394 1060 3052
454,2997 1197 3751 1196 2791 223 2599 541 2918 1617 2692 2797 3408 2987 3175 2908 2762 3052 50 551 1673 1240 1748 3317 2580
4310,47 1704 3147 6 1036 2268 293 356 2692 2706 480 1210 1240 1573 3256 16 3408 3160 2683 1923 474 2058 2710 1200 1673
3685,296 2997 1089 1197 1198 2395 1617 457 527 1265 3578 110 2959 111 1200 1206 2324 1732 2000 2329 3911 441 1080 750 2289
5821,2858 2762 2571 50 2997 1265 1270 2028 1 2324 1580 480 2628 1136 34 1291 457 919 2716 858 1704 110 912 924 356
4936,2858 527 2028 1617 1213 110 2762 260 2324 590 3147 34 2997 1259 1196 356 1265 1 36 150 1197 1089 47 2268 919
3085,480 858 457 3527 3793 1370 648 1387 2000 1356 349 1374 1954 592 1127 1408 733 3256 1676 318 1270 3471 1197 316 3702
3178,1200 924 750 3527 1376 2028 858 1291 2762 32 110 3702 1206 1 2858 2640 2011 1584 1265 1394 2396 2997 316 296 1396
192,296 50 2028 356 377 1 1213 1370 1721 1682 32 349 2291 2692 1101 2599 2700 1500 1784 1517 2058 2355 3418 778 3253
884,593 589 1198 527 3578 3499 1 1240 1200 3147 457 2160 1291 2396 50 3081 1036 1193 3753 3114 2455 1097 1278 2804 2366
2281,260 3578 2987 296 2706 223 2028 593 3176 527 1197 904 908 3408 2355 111 3114 923 1247 3081 2710 1136 2700 1265 2694
5030,2858 2959 2355 2700 2599 2710 2396 2580 2502 2712 3081 3175 2572 3114 2541 1093 2841 2699 2763 2433 3005 2881 3176 3623 1513
5041,260 2716 1210 1036 1240 2918 2174 1259 1968 1214 1073 858 50 2571 1387 2100 541 457 2628 919 1610 3072 1200 2193 2470
4262,260 2858 1198 1210 1291 1617 2193 1197 2470 2997 2105 3489 2797 2406 608 2054 2115 1967 2140 1196 1304 3578 2987 1275 1270
3663,2571 480 1036 1291 457 110 2028 733 1387 2000 648 1200 3256 1954 380 2628 165 1552 1356 1722 474 10 1374 1527 3578
4945,527 1387 50 924 1136 1208 1240 111 1291 912 2858 1234 923 590 1207 1036 2571 1200 1704 356 1610 1247 480 1204 1090
3448,2858 480 110 1210 1198 858 356 1196 1580 593 1617 2762 1214 1610 608 2000 1036 457 3753 3578 2628 1240 1197 1291 377
773,2858 2683 3578 2706 1240 480 1198 1214 2997 223 2355 110 2628 2028 3175 1270 541 2987 3176 2700 2763 2694 3408 3081 1036
1598,924 260 1199 2455 1909 1372 2968 2288 329 2640 2311 3699 1129 1690 1876 1371 3704 2140 1921 198 3578 2454 1917 110 2010
5661,912 858 593 1097 318 527 750 1240 589 1291 908 923 2762 1247 2028 588 1207 1252 1028 1193 903 1200 595 110 1036
1871,1198 1 1220 1197 110 1610 589 3114 260 1954 2791 2997 3671 2080 1214 1210 2571 1270 1028 3578 2944 21 1242 1234 2396
1954,2858 527 1265 2324 2599 1270 1089 1193 1148 1230 1307 2692 1394 357 750 919 260 3006 1094 1247 2028 150 2395 541 3147
1350,2396 2028 2571 1641 110 527 593 1210 608 589 457 1580 597 265 1923 1784 539 1136 3481 2599 1610 21 1270 1230 2671
4180,589 260 2762 2571 1196 110 1210 593 858 1240 3408 356 1580 2997 1923 3948 2959 3555 3897 3481 3160 1198 318 3510 3471
5410,2858 2762 2028 2683 2997 2706 2355 858 2396 110 1210 2000 2694 2395 223 3114 3543 1961 2987 1197 1196 3578 1198 1270 1617
5353,593 296 2858 2762 260 1193 1213 1704 912 1210 50 356 590 1221 1961 1247 150 1259 3147 1393 924 2571 1358 589 1207
4430,2997 1923 2396 1784 39 3255 2321 1682 2291 1393 597 1721 1183 25 3418 1673 2700 1885 778 441 708 508 593 2028 2908
1955,2858 2997 2683 2762 223 2700 2716 2770 2396 2694 2699 2712 2580 2502 785 3081 3175 1093 3578 2541 2987 3114 2605 2336 2692
5593,1198 1210 1036 1197 3702 1304 2640 1127 780 1278 1527 50 1584 858 1220 110 318 1617 2396 2716 2918 349 1206 2028 2947
231,1210 1200 2762 2916 480 2797 2628 457 2804 1610 1073 2115 2791 3527 592 1968 2858 1220 593 1079 110 924 2406 50 1
5432,912 908 111 318 1952 1221 608 1204 1084 969 1267 910 3504 1244 1231 1299 1228 1234 1276 296 1172 1213 1953 3359 903
